Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 91720
Event count: 135865288130

Overhead  Command          Pid    Tid    Shared Object                                                                                                             Symbol
0.00%     mface.co.kr/...  15197  25396  /data/app/~~uygsrpI_pKcmNiCxhOIRcw==/com.google.android.gms-34j83oPyFohfuB7xndhCew==/base.apk                             base.apk[+e61fc]
0.00%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZNK8GrGLCaps14getReadSwizzleERK15GrBackendFormat11GrColorType
0.00%     com.zamface      15197  15197  [kernel.kallsyms]                                                                                                         binder_dec_node_nilocked
0.00%     mqt_native_modu  15197  15312  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art7Monitor4LockILNS_10LockReasonE1EEEvPNS_6ThreadE
0.00%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZNK9GrClearOp4nameEv
0.00%     Binder:15197_1   15197  15215  /system/lib64/libutils.so                                                                                                 _ZNK7android12SharedBuffer10editResizeEm
0.00%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZL9end_chainPc.llvm.14909130750993458450
0.00%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+5317c]
0.00%     Binder:15197_1   15197  15215  /system/lib64/libui.so                                                                                                    _ZN7android13GraphicBuffer17needsReallocationEjjijm
0.00%     mqt_native_modu  15197  15312  /apex/com.android.art/javalib/arm64/boot.oat                                                                              java.util.HashMap.isEmpty [DEDUPED]
0.00%     com.zamface      15197  15197  /system/framework/arm64/boot-framework.oat                                                                                android.graphics.drawable.ColorDrawable.getOpacity
0.00%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZN7android10uirenderer12skiapipeline18SkiaOpenGLPipeline4drawERKNS0_12renderthread5FrameERK6SkRectS9_RKNS0_13LightGeometryEPNS0_16LayerUpdateQueueERKNS0_4RectEbRKNS0_9LightInfoERKNSt3__16vectorINS_2spINS0_10RenderNodeEEENSL_9allocatorISP_EEEEPNS0_19FrameInfoVisualizerE
0.00%     GLThread 2003    15197  23778  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            pthread_mutex_lock
0.00%     mface.co.kr/...  15197  26475  /data/app/~~uygsrpI_pKcmNiCxhOIRcw==/com.google.android.gms-34j83oPyFohfuB7xndhCew==/base.apk                             base.apk[+d79e0]
0.00%     mqt_native_modu  15197  15312  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libyoga.so                            libyoga.so[+ace0]
0.00%     Binder:15197_1   15197  15215  /apex/com.android.art/lib64/libart.so                                                                                     art_quick_invoke_static_stub
0.00%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+f724c]
0.00%     mqt_native_modu  15197  15312  /apex/com.android.art/javalib/arm64/boot.oat                                                                              java.lang.Class.isInstance
0.00%     mface.co.kr/...  15197  26812  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art11InternTable5Table4FindERKNS0_10Utf8StringE
0.00%     GLThread 2003    15197  23778  [kernel.kallsyms]                                                                                                         selinux_binder_transfer_file
0.00%     mqt_native_modu  15197  15312  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libyoga.so                            libyoga.so[+add4]
0.00%     PfRxCachedThrea  15197  23770  [kernel.kallsyms]                                                                                                         kmem_cache_free.cfi
0.00%     RenderThread     15197  15278  /system/lib64/libbinder.so                                                                                                _ZN7android6Parcel19writeInterfaceTokenERKNS_8String16E
0.00%     RenderThread     15197  15278  [kernel.kallsyms]                                                                                                         sys_madvise
0.00%     GLThread 2003    15197  23778  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     glDisableVertexAttribArray
0.00%     com.zamface      15197  15197  /system/lib64/libgui.so                                                                                                   @plt
0.00%     mqt_native_modu  15197  15312  /system/lib64/libartpalette-system.so                                                                                     PaletteTraceIntegerValue
0.00%     PfRxCachedThrea  15197  23770  /system/lib64/libsqlite.so                                                                                                sqlite3VdbeExec
0.00%     RenderThread     15197  15278  /system/lib64/libgui.so                                                                                                   _ZNK7android22IGraphicBufferProducer16QueueBufferInput7flattenERPvRmRPiS4_
0.00%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+eb104]
0.00%     RenderThread     15197  15278  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     !!!0000!e9a0267a4c3f12c4fb16e257d3a26e!781e7d0!
0.00%     com.zamface      15197  15197  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/oat/arm64/base.odex                             com.swmansion.reanimated.layoutReanimation.ReanimatedNativeHierarchyManager.updateLayout
0.00%     MakeupCamIntern  15197  23791  [kernel.kallsyms]                                                                                                         set_root.9800
0.00%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZN36GrGLSLOverrideInputFragmentProcessor9onSetDataERK24GrGLSLProgramDataManagerRK19GrFragmentProcessor
0.00%     Binder:15197_1   15197  15215  /system/lib64/libui.so                                                                                                    _ZN7android6RegionD2Ev
0.00%     CameraHandlerTh  15197  23789  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art5Mutex28ExclusiveTryLockWithSpinningEPNS_6ThreadE
0.00%     com.zamface      15197  15197  /system/framework/arm64/boot-framework.oat                                                                                android.view.SurfaceControl.readFromParcel
0.00%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZTv0_n48_N16GrGLRenderTarget9onReleaseEv
0.00%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+63068]
0.00%     alhost:3000/...  15197  23551  /apex/com.android.art/lib64/libicuuc.so                                                                                   _ZN6icu_667UMemorynaEm
0.00%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         binder_delete_free_buffer
0.00%     Binder:15197_5   15197  18029  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     Binder:15197_1   15197  15215  /system/lib64/libbinder.so                                                                                                _ZN7android6Parcel12writeInplaceEm
0.00%     Binder:15197_5   15197  18029  [kernel.kallsyms]                                                                                                         add_mm_rss_vec
0.00%     Binder:15197_5   15197  18029  [kernel.kallsyms]                                                                                                         end_page_writeback.cfi
0.00%     com.zamface      15197  15197  /system/framework/arm64/boot-framework.oat                                                                                android.graphics.Outline.setEmpty
0.00%     com.zamface      15197  15197  /apex/com.android.art/lib64/libart.so                                                                                     art_quick_alloc_array_resolved32_region_tlab
0.00%     Binder:15197_1   15197  15215  /system/lib64/libbinder.so                                                                                                _ZN7android6Parcel14freeDataNoInitEv
0.00%     mqt_native_modu  15197  15312  [kernel.kallsyms]                                                                                                         ashmem_ioctl.cfi
0.00%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZN7GrShapeC2ERK6SkPathRK7GrStyle
0.00%     Binder:15197_1   15197  15215  /system/lib64/libgui.so                                                                                                   _ZNSt3__16__treeIiNS_4lessIiEENS_9allocatorIiEEE14__erase_uniqueIiEEmRKT_
